21200501,00,15,81%,Northeast,16-24km/h,4,Sunny
21200501,01,15,82%,Northwest,<12km/h,1,Sunny
21200501,02,14,,,,<3,Cloudy
21200501,03,13,93%,North,<12km/h,1,Sunny
21200501,04,14,95%,North,<12km/h,1,Sunny
21200501,05,12,92%,Northeast,<12km/h,2,Sunny
21200501,06,11,96%,Northeast,<12km/h,3,Cloudy
21200501,07,12,96%,West,<12km/h,1,Cloudy
21200501,08,22,,,,<3,Cloudy
21200501,09,15,80%,Northeast,16-24km/h,4,Overcast
21200501,10,22,,,,<3,Cloudy
21200501,11,20,64%,North,<12km/h,2,Sunny
21200501,12,21,56%,Quiet,,0,Cloudy
21200501,13,22,,,,<3,Cloudy
21200501,14,21,50%,Northeast,24-34km/h,5,Sunny
21200501,15,21,48%,South,24-34km/h,5,Sunny
21200501,16,22,,,,<3,Cloudy
21200501,17,19,57%,Northeast,<12km/h,3,Sunny
21200501,18,18,61%,North,<12km/h,3,Sunny
21200501,19,15,67%,North,<12km/h,3,Sunny
21200501,20,15,68%,North,<12km/h,3,Cloudy
21200501,21,17,66%,North,<12km/h,2,Cloudy
21200501,22,14,73%,Quiet,,0,Cloudy
21200501,23,16,71%,West,16-24km/h,4,Sunny
21200502,00,15,83%,North,<12km/h,3,Overcast
21200502,01,14,,,,<3,Overcast
21200502,02,14,86%,Northeast,<12km/h,2,Overcast
21200502,03,15,84%,Northeast,<12km/h,2,Overcast
21200502,04,15,78%,South,<12km/h,2,Cloudy
21200502,05,14,,,,<3,Overcast
21200502,06,20,,,,<3,Lightrain
21200502,07,15,80%,North,<12km/h,3,Overcast
21200502,08,20,,,,<3,Lightrain
21200502,09,15,78%,Northeast,<12km/h,2,Overcast
21200502,10,20,,,,<3,Lightrain
21200502,11,20,,,,<3,Lightrain
21200502,12,17,76%,North,<12km/h,2,Overcast
21200502,13,18,59%,Northeast,<12km/h,2,Overcast
21200502,14,18,64%,North,<12km/h,2,Overcast
21200502,15,17,68%,North,<12km/h,2,Cloudy
21200502,16,17,70%,North,<12km/h,2,Overcast
21200502,17,17,64%,North,<12km/h,1,Cloudy
21200502,18,16,74%,North,<12km/h,1,Cloudy
21200502,19,13,85%,Southeast,<12km/h,2,Sunny
21200502,20,14,76%,Northeast,<12km/h,1,Sunny
21200502,21,12,,,,<3,Sunny
21200502,22,12,,,,<3,Sunny
21200502,23,12,92%,Southwest,<12km/h,1,Cloudy
21200503,00,12,,,,<3,Sunny
21200503,01,15,77%,Northeast,<12km/h,2,Sunny
21200503,02,14,78%,Northeast,<12km/h,2,Cloudy
21200503,03,13,81%,North,<12km/h,2,Cloudy
21200503,04,10,95%,Southeast,<12km/h,2,Cloudy
21200503,05,10,95%,Quiet,,0,Cloudy
21200503,06,11,88%,South,<12km/h,1,Sunny
21200503,07,11,87%,Northwest,<12km/h,2,Sunny
21200503,08,18,,,,<3,Sunny
21200503,09,15,65%,Northeast,<12km/h,2,Sunny
21200503,10,15,66%,North,<12km/h,2,Sunny
21200503,11,17,63%,North,<12km/h,3,Overcast
21200503,12,17,55%,Northeast,<12km/h,2,Sunny
21200503,13,18,50%,East,<12km/h,2,Sunny
21200503,14,18,45%,North,<12km/h,2,Sunny
21200503,15,18,49%,North,<12km/h,2,Sunny
21200503,16,18,,,,<3,Sunny
21200503,17,18,,,,<3,Sunny
21200503,18,14,67%,East,<12km/h,1,Sunny
21200503,19,13,73%,Quiet,,0,Sunny
21200503,20,11,80%,South,<12km/h,1,Sunny
21200503,21,11,74%,Northwest,<12km/h,1,Sunny
21200503,22,10,84%,Southeast,<12km/h,1,Sunny
21200503,23,10,89%,Southwest,<12km/h,1,Sunny
21200504,00,13,65%,Southwest,<12km/h,1,Sunny
21200504,01,10,86%,South,<12km/h,1,Sunny
21200504,02,9,90%,Southwest,<12km/h,1,Sunny
21200504,03,9,91%,West,<12km/h,1,Sunny
21200504,04,10,,Southeast,,<3,Sunny
21200504,05,8,87%,Quiet,,0,Sunny
21200504,06,8,94%,Quiet,,0,Sunny
21200504,07,9,88%,South,<12km/h,1,Sunny
21200504,08,22,,Southeast,,<3,Sunny
21200504,09,22,,Southeast,,<3,Sunny
21200504,10,18,47%,South,<12km/h,1,Sunny
21200504,11,21,25%,Southeast,<12km/h,1,Sunny
21200504,12,22,20%,North,<12km/h,1,Sunny
21200504,13,23,20%,East,<12km/h,1,Sunny
21200504,14,22,23%,Northeast,<12km/h,2,Sunny
21200504,15,24,19%,North,<12km/h,1,Sunny
21200504,16,21,24%,Northeast,<12km/h,2,Sunny
21200504,17,19,30%,Northeast,<12km/h,1,Sunny
21200504,18,16,43%,Quiet,,0,Sunny
21200504,19,14,46%,South,<12km/h,1,Sunny
21200504,20,15,45%,South,<12km/h,1,Sunny
21200504,21,15,39%,East,<12km/h,2,Sunny
21200504,22,12,,Southeast,,<3,Overcast
21200504,23,12,,Southeast,,<3,Overcast
21200505,00,13,61%,South,<12km/h,2,Sunny
21200505,01,12,,Southeast,,<3,Overcast
21200505,02,12,,Southeast,,<3,Overcast
21200505,03,13,52%,Northwest,<12km/h,1,Cloudy
21200505,04,12,60%,Northeast,<12km/h,1,Cloudy
21200505,05,14,64%,East,<12km/h,1,Cloudy
21200505,06,14,68%,East,<12km/h,2,Overcast
21200505,07,14,69%,North,<12km/h,1,Overcast
21200505,08,15,67%,East,<12km/h,2,Cloudy
21200505,09,16,61%,South,<12km/h,1,Cloudy
21200505,10,17,51%,Southwest,<12km/h,1,Cloudy
21200505,11,17,55%,North,<12km/h,1,Overcast
21200505,12,18,47%,South,<12km/h,2,Overcast
21200505,13,18,48%,North,<12km/h,1,Overcast
21200505,14,18,48%,Quiet,,0,Overcast
21200505,15,18,53%,Southeast,<12km/h,2,Cloudy
21200505,16,20,,Southeast,,<3,Overcast
21200505,17,17,56%,Quiet,,0,Cloudy
21200505,18,17,61%,Southeast,<12km/h,1,Cloudy
21200505,19,17,57%,Southeast,<12km/h,1,Cloudy
21200505,20,14,,,,<3,Overcast
21200505,21,17,64%,North,<12km/h,1,Cloudy
21200505,22,14,,,,<3,Overcast
21200505,23,14,,,,<3,Overcast
21200506,00,5,69%,West,16-24km/h,4,Overcast
21200506,01,5,74%,West,<12km/h,3,Overcast
21200506,02,4,,,,3-4,Overcast
21200506,03,4,,,,3-4,Overcast
21200506,04,5,77%,West,<12km/h,2,Overcast
21200506,05,4,,,,3-4,Overcast
21200506,06,4,72%,West,<12km/h,3,Cloudy
21200506,07,7,,,,<3,Overcast
21200506,08,7,,,,<3,Overcast
21200506,09,4,71%,West,<12km/h,2,Overcast
21200506,10,5,71%,Northwest,<12km/h,2,Overcast
21200506,11,5,66%,West,<12km/h,3,Cloudy
21200506,12,5,66%,North,<12km/h,2,Cloudy
21200506,13,7,,,,<3,Overcast
21200506,14,7,,,,<3,Overcast
21200506,15,6,68%,North,<12km/h,3,Cloudy
21200506,16,7,,,,<3,Overcast
21200506,17,3,,,,<3,Lightrain
21200506,18,4,73%,Northeast,<12km/h,2,Cloudy
21200506,19,3,,,,<3,Lightrain
21200506,20,2,80%,Northwest,<12km/h,2,Cloudy
21200506,21,2,87%,South,<12km/h,2,Cloudy
21200506,22,1,93%,East,<12km/h,1,Cloudy
21200506,23,3,,,,<3,Lightrain
21200507,00,13,48%,Northwest,<12km/h,2,Sunny
21200507,01,13,47%,North,<12km/h,2,Sunny
21200507,02,11,49%,North,<12km/h,2,Sunny
21200507,03,11,50%,Northwest,<12km/h,1,Sunny
21200507,04,10,54%,West,<12km/h,1,Sunny
21200507,05,8,71%,Southwest,<12km/h,1,Sunny
21200507,06,7,76%,West,<12km/h,1,Sunny
21200507,07,7,80%,Southwest,<12km/h,1,Sunny
21200507,08,9,66%,Southwest,<12km/h,1,Sunny
21200507,09,13,49%,Northeast,<12km/h,1,Sunny
21200507,10,14,48%,South,<12km/h,2,Sunny
21200507,11,17,34%,Southeast,<12km/h,2,Sunny
21200507,12,17,35%,East,<12km/h,2,Sunny
21200507,13,18,36%,East,<12km/h,2,Sunny
21200507,14,19,27%,East,<12km/h,2,Sunny
21200507,15,19,,Southeast,,<3,Sunny
21200507,16,19,,Southeast,,<3,Sunny
21200507,17,14,37%,East,<12km/h,3,Sunny
21200507,18,14,40%,Southeast,<12km/h,1,Sunny
21200507,19,14,34%,Southeast,<12km/h,2,Sunny
21200507,20,13,44%,South,<12km/h,2,Sunny
21200507,21,11,62%,South,<12km/h,2,Sunny
21200507,22,8,,Southeast,,<3,Sunny
21200507,23,8,,Southeast,,<3,Sunny
21200508,00,10,73%,Southwest,<12km/h,1,Sunny
21200508,01,8,,Southeast,,<3,Sunny
21200508,02,8,81%,South,<12km/h,1,Sunny
21200508,03,6,88%,South,<12km/h,2,Sunny
21200508,04,6,91%,Southeast,<12km/h,1,Sunny
21200508,05,7,89%,South,<12km/h,2,Sunny
21200508,06,7,89%,South,<12km/h,1,Sunny
21200508,07,7,91%,South,<12km/h,2,Sunny
21200508,08,10,70%,South,<12km/h,1,Sunny
21200508,09,15,48%,Southeast,<12km/h,2,Sunny
21200508,10,17,42%,South,<12km/h,2,Sunny
21200508,11,18,37%,Southeast,<12km/h,3,Sunny
21200508,12,20,35%,Southeast,<12km/h,2,Sunny
21200508,13,22,,Southeast,,<3,Overcast
21200508,14,22,,Southeast,,<3,Overcast
21200508,15,22,27%,East,<12km/h,2,Sunny
21200508,16,19,38%,Northeast,<12km/h,1,Sunny
21200508,17,19,37%,Southeast,<12km/h,2,Sunny
21200508,18,17,47%,South,<12km/h,2,Sunny
21200508,19,15,55%,Southeast,<12km/h,1,Sunny
21200508,20,15,57%,Southeast,<12km/h,1,Cloudy
21200508,21,17,46%,South,<12km/h,1,Cloudy
21200508,22,13,69%,Southeast,<12km/h,1,Cloudy
21200508,23,13,73%,Quiet,,0,Sunny
21200509,00,14,74%,Southeast,<12km/h,3,Sunny
21200509,01,14,82%,North,<12km/h,1,Sunny
21200509,02,14,82%,Quiet,,0,Sunny
21200509,03,12,89%,North,<12km/h,1,Cloudy
21200509,04,13,93%,Southeast,<12km/h,2,Sunny
21200509,05,12,,Southeast,,<3,Cloudy
21200509,06,12,93%,Southeast,<12km/h,2,Sunny
21200509,07,13,100%,Southeast,<12km/h,2,Sunny
21200509,08,16,94%,North,<12km/h,1,Sunny
21200509,09,19,73%,South,24-34km/h,5,Sunny
21200509,10,23,,,,<3,Overcast
21200509,11,23,,,,<3,Overcast
21200509,12,23,54%,South,16-24km/h,4,Cloudy
21200509,13,23,51%,East,<12km/h,2,Cloudy
21200509,14,24,45%,East,<12km/h,2,Cloudy
21200509,15,22,50%,Quiet,,0,Cloudy
21200509,16,23,,,,<3,Overcast
21200509,17,21,52%,West,<12km/h,3,Cloudy
21200509,18,19,67%,East,24-34km/h,5,Cloudy
21200509,19,19,70%,North,<12km/h,1,Cloudy
21200509,20,18,65%,North,<12km/h,1,Overcast
21200509,21,19,63%,Southeast,16-24km/h,4,Overcast
21200509,22,19,64%,Southeast,<12km/h,2,Overcast
21200509,23,18,71%,Southeast,<12km/h,3,Overcast
21200510,00,11,,Southeast,,<3,Sunny
21200510,01,12,84%,Southwest,<12km/h,1,Sunny
21200510,02,10,89%,South,<12km/h,1,Sunny
21200510,03,10,89%,South,<12km/h,2,Sunny
21200510,04,8,81%,Northwest,<12km/h,2,Sunny
21200510,05,11,,Southeast,,<3,Sunny
21200510,06,8,77%,Southeast,<12km/h,1,Sunny
21200510,07,9,90%,Southwest,<12km/h,1,Sunny
21200510,08,13,69%,South,<12km/h,1,Sunny
21200510,09,16,63%,West,<12km/h,1,Sunny
21200510,10,18,48%,South,<12km/h,2,Sunny
21200510,11,23,36%,East,<12km/h,1,Cloudy
21200510,12,25,,Southeast,,<3,Cloudy
21200510,13,25,34%,East,<12km/h,2,Cloudy
21200510,14,24,33%,East,<12km/h,3,Sunny
21200510,15,24,37%,Northeast,<12km/h,2,Sunny
21200510,16,23,39%,East,<12km/h,1,Sunny
21200510,17,13,,,,<3,Sunny
21200510,18,13,,,,<3,Sunny
21200510,19,17,58%,North,<12km/h,2,Sunny
21200510,20,18,57%,Southeast,<12km/h,2,Cloudy
21200510,21,16,64%,North,<12km/h,1,Cloudy
21200510,22,16,65%,East,<12km/h,2,Cloudy
21200510,23,15,66%,Northwest,<12km/h,1,Sunny
21200511,00,13,,,,<3,Sunny
21200511,01,13,82%,East,<12km/h,1,Sunny
21200511,02,14,85%,Southeast,<12km/h,1,Sunny
21200511,03,13,90%,South,<12km/h,1,Sunny
21200511,04,13,90%,Southwest,<12km/h,1,Sunny
21200511,05,13,,,,<3,Sunny
21200511,06,24,,,,<3,Overcast
21200511,07,14,86%,Quiet,,0,Cloudy
21200511,08,14,76%,North,<12km/h,2,Cloudy
21200511,09,18,54%,South,<12km/h,2,Cloudy
21200511,10,20,53%,South,<12km/h,2,Sunny
21200511,11,24,,,,<3,Overcast
21200511,12,23,42%,Northwest,<12km/h,2,Cloudy
21200511,13,22,49%,East,<12km/h,1,Cloudy
21200511,14,23,48%,East,<12km/h,2,Cloudy
21200511,15,22,50%,Northeast,<12km/h,2,Cloudy
21200511,16,22,50%,Northeast,<12km/h,2,Cloudy
21200511,17,20,68%,Quiet,,0,Cloudy
21200511,18,20,58%,Northeast,<12km/h,2,Cloudy
21200511,19,19,59%,Northwest,<12km/h,3,Cloudy
21200511,20,19,70%,West,16-24km/h,4,Overcast
21200511,21,18,77%,West,<12km/h,3,Overcast
21200511,22,16,85%,West,<12km/h,3,Overcast
21200511,23,15,94%,West,<12km/h,3,Overcast
21200512,00,14,81%,North,16-24km/h,4,Overcast
21200512,01,13,91%,Northwest,<12km/h,3,Overcast
21200512,02,12,94%,Northwest,<12km/h,3,Rain
21200512,03,11,,,,3-4,Lightrain
21200512,04,11,90%,Northwest,<12km/h,2,Overcast
21200512,05,11,84%,Northwest,<12km/h,2,Overcast
21200512,06,11,88%,West,<12km/h,2,Overcast
21200512,07,10,71%,Northwest,<12km/h,3,Overcast
21200512,08,10,77%,North,<12km/h,3,Overcast
21200512,09,9,83%,Northwest,<12km/h,2,Rain
21200512,10,12,,,,3-4,Lightrain
21200512,11,9,86%,West,<12km/h,2,Overcast
21200512,12,8,78%,West,<12km/h,2,Overcast
21200512,13,9,86%,West,<12km/h,2,Overcast
21200512,14,9,86%,West,<12km/h,2,Overcast
21200512,15,9,78%,Northwest,<12km/h,2,Overcast
21200512,16,8,79%,West,<12km/h,3,Overcast
21200512,17,9,83%,Northwest,<12km/h,2,Overcast
21200512,18,4,,,,<3,Sunny
21200512,19,8,88%,West,<12km/h,3,Overcast
21200512,20,8,89%,West,<12km/h,2,Sunny
21200512,21,8,90%,West,<12km/h,2,Sunny
21200512,22,5,91%,East,<12km/h,2,Sunny
21200512,23,5,90%,Northeast,<12km/h,2,Sunny
21200513,00,11,86%,North,<12km/h,1,Sunny
21200513,01,11,83%,North,<12km/h,1,Sunny
21200513,02,9,87%,North,<12km/h,1,Sunny
21200513,03,9,94%,North,<12km/h,1,Sunny
21200513,04,11,,,,<3,Cloudy
21200513,05,10,97%,North,<12km/h,1,Sunny
21200513,06,9,96%,East,<12km/h,3,Cloudy
21200513,07,8,93%,East,<12km/h,2,Cloudy
21200513,08,12,89%,East,<12km/h,2,Overcast
21200513,09,15,73%,Northeast,<12km/h,2,Cloudy
21200513,10,16,68%,East,16-24km/h,4,Cloudy
21200513,11,21,,,,<3,Overcast
21200513,12,19,53%,Southwest,<12km/h,1,Cloudy
21200513,13,19,53%,North,<12km/h,1,Cloudy
21200513,14,21,,,,<3,Overcast
21200513,15,19,58%,North,<12km/h,3,Sunny
21200513,16,19,57%,North,<12km/h,2,Cloudy
21200513,17,18,59%,North,<12km/h,3,Sunny
21200513,18,16,66%,East,<12km/h,3,Sunny
21200513,19,17,70%,North,<12km/h,3,Sunny
21200513,20,16,75%,Northeast,<12km/h,3,Cloudy
21200513,21,14,,,,<3,Overcast
21200513,22,15,81%,Northeast,<12km/h,2,Cloudy
21200513,23,15,82%,Northeast,<12km/h,2,Overcast
21200514,00,6,92%,West,<12km/h,2,Sunny
21200514,01,4,,,,<3,Sunny
21200514,02,4,95%,Southeast,<12km/h,1,Sunny
21200514,03,3,95%,Southeast,<12km/h,1,Sunny
21200514,04,4,,,,<3,Sunny
21200514,05,3,89%,North,<12km/h,2,Sunny
21200514,06,13,,,,<3,Sunny
21200514,07,13,,,,<3,Sunny
21200514,08,5,80%,Northwest,<12km/h,2,Sunny
21200514,09,7,64%,West,<12km/h,2,Sunny
21200514,10,8,60%,West,<12km/h,2,Sunny
21200514,11,10,50%,Southwest,<12km/h,1,Sunny
21200514,12,12,44%,South,<12km/h,2,Sunny
21200514,13,12,42%,Northeast,<12km/h,2,Sunny
21200514,14,12,37%,Northeast,<12km/h,2,Sunny
21200514,15,12,40%,North,<12km/h,2,Sunny
21200514,16,12,32%,East,<12km/h,2,Sunny
21200514,17,9,46%,East,<12km/h,2,Sunny
21200514,18,8,54%,Southeast,<12km/h,2,Sunny
21200514,19,6,,Southeast,,<3,Sunny
21200514,20,6,,Southeast,,<3,Sunny
21200514,21,6,,Southeast,,<3,Sunny
21200514,22,6,,Southeast,,<3,Sunny
21200514,23,4,92%,South,<12km/h,1,Sunny
21200515,00,4,81%,North,<12km/h,1,Sunny
21200515,01,5,74%,Northwest,<12km/h,1,Sunny
21200515,02,3,94%,South,<12km/h,1,Sunny
21200515,03,5,76%,Northwest,<12km/h,1,Sunny
21200515,04,6,,Southeast,,<3,Sunny
21200515,05,4,83%,Northwest,<12km/h,1,Sunny
21200515,06,3,96%,South,<12km/h,1,Sunny
21200515,07,3,96%,South,<12km/h,1,Sunny
21200515,08,6,93%,South,<12km/h,1,Sunny
21200515,09,12,65%,East,<12km/h,1,Sunny
21200515,10,13,53%,East,<12km/h,2,Sunny
21200515,11,17,,Southeast,,<3,Cloudy
21200515,12,14,47%,East,<12km/h,2,Sunny
21200515,13,14,46%,Northeast,<12km/h,3,Sunny
21200515,14,15,46%,East,<12km/h,2,Sunny
21200515,15,15,45%,Northeast,<12km/h,2,Sunny
21200515,16,14,50%,Northeast,<12km/h,3,Sunny
21200515,17,10,,Southeast,,<3,Overcast
21200515,18,12,56%,East,<12km/h,1,Sunny
21200515,19,12,61%,Southeast,<12km/h,1,Sunny
21200515,20,10,,Southeast,,<3,Overcast
21200515,21,11,65%,East,<12km/h,2,Cloudy
21200515,22,11,69%,East,<12km/h,2,Cloudy
21200515,23,11,69%,Southeast,<12km/h,2,Cloudy
21200516,00,10,90%,Northwest,<12km/h,1,Sunny
21200516,01,9,,,,<3,Sunny
21200516,02,8,91%,Southeast,<12km/h,1,Sunny
21200516,03,8,94%,North,<12km/h,1,Sunny
21200516,04,9,88%,Northwest,<12km/h,1,Sunny
21200516,05,9,,,,<3,Sunny
21200516,06,8,92%,West,<12km/h,1,Sunny
21200516,07,8,95%,West,<12km/h,1,Sunny
21200516,08,19,,,,<3,Sunny
21200516,09,13,75%,South,<12km/h,1,Sunny
21200516,10,17,50%,North,<12km/h,2,Cloudy
21200516,11,17,51%,Southeast,<12km/h,2,Sunny
21200516,12,18,49%,North,<12km/h,2,Sunny
21200516,13,18,41%,East,<12km/h,2,Sunny
21200516,14,18,46%,Northeast,<12km/h,2,Sunny
21200516,15,19,,,,<3,Sunny
21200516,16,18,44%,North,<12km/h,2,Sunny
21200516,17,16,51%,Northeast,<12km/h,1,Sunny
21200516,18,8,,,,<3,Sunny
21200516,19,12,65%,Southwest,<12km/h,1,Sunny
21200516,20,12,67%,Northwest,<12km/h,1,Sunny
21200516,21,12,64%,Northwest,<12km/h,1,Sunny
21200516,22,9,89%,South,<12km/h,1,Sunny
21200516,23,8,,,,<3,Sunny
21200517,00,11,69%,Southeast,<12km/h,1,Sunny
21200517,01,10,,Southeast,,<3,Overcast
21200517,02,11,70%,East,<12km/h,2,Sunny
21200517,03,11,70%,East,<12km/h,2,Sunny
21200517,04,10,77%,Southwest,<12km/h,1,Cloudy
21200517,05,10,,Southeast,,<3,Overcast
21200517,06,11,75%,East,<12km/h,2,Cloudy
21200517,07,11,71%,Southeast,<12km/h,1,Sunny
21200517,08,13,64%,Southeast,<12km/h,2,Sunny
21200517,09,19,,Southeast,,<3,Overcast
21200517,10,16,59%,East,<12km/h,3,Cloudy
21200517,11,16,58%,Southeast,<12km/h,2,Cloudy
21200517,12,17,55%,Southeast,<12km/h,2,Cloudy
21200517,13,18,51%,South,<12km/h,3,Cloudy
21200517,14,18,49%,Southeast,<12km/h,3,Cloudy
21200517,15,18,50%,Southeast,<12km/h,3,Cloudy
21200517,16,18,53%,Southeast,<12km/h,2,Cloudy
21200517,17,16,61%,East,<12km/h,2,Cloudy
21200517,18,15,65%,East,<12km/h,2,Cloudy
21200517,19,9,,Southeast,,<3,Sunny
21200517,20,13,75%,South,<12km/h,1,Cloudy
21200517,21,9,,Southeast,,<3,Sunny
21200517,22,11,85%,South,<12km/h,1,Cloudy
21200517,23,12,85%,Northwest,<12km/h,1,Sunny
21200518,00,10,89%,South,<12km/h,1,Sunny
21200518,01,11,87%,Quiet,,0,Sunny
21200518,02,9,93%,South,<12km/h,2,Sunny
21200518,03,10,92%,North,<12km/h,1,Sunny
21200518,04,8,93%,Quiet,,0,Sunny
21200518,05,8,96%,South,<12km/h,1,Sunny
21200518,06,22,,Southeast,,<3,Overcast
21200518,07,8,97%,West,<12km/h,1,Sunny
21200518,08,9,91%,Northwest,<12km/h,1,Sunny
21200518,09,22,,Southeast,,<3,Overcast
21200518,10,18,67%,Southeast,<12km/h,1,Sunny
21200518,11,22,,Southeast,,<3,Overcast
21200518,12,20,64%,East,<12km/h,2,Sunny
21200518,13,19,67%,South,<12km/h,2,Sunny
21200518,14,20,62%,East,<12km/h,3,Sunny
21200518,15,20,64%,Southeast,<12km/h,2,Sunny
21200518,16,19,68%,Southeast,<12km/h,1,Sunny
21200518,17,19,70%,South,<12km/h,2,Cloudy
21200518,18,18,75%,Southeast,<12km/h,1,Cloudy
21200518,19,18,75%,Southeast,<12km/h,1,Cloudy
21200518,20,17,78%,Southeast,<12km/h,1,Cloudy
21200518,21,16,85%,East,<12km/h,2,Sunny
21200518,22,16,84%,Northeast,<12km/h,2,Sunny
21200518,23,16,86%,Southeast,<12km/h,2,Sunny
21200519,00,15,88%,South,<12km/h,2,Cloudy
21200519,01,14,,Southeast,,<3,Overcast
21200519,02,15,93%,Southeast,<12km/h,1,Cloudy
21200519,03,14,93%,Quiet,,0,Cloudy
21200519,04,14,94%,Southwest,<12km/h,1,Cloudy
21200519,05,15,93%,East,<12km/h,1,Cloudy
21200519,06,16,93%,Southwest,<12km/h,1,Overcast
21200519,07,15,100%,Northwest,<12km/h,1,Overcast
21200519,08,15,92%,East,<12km/h,2,Overcast
21200519,09,20,81%,North,<12km/h,2,Overcast
21200519,10,21,79%,North,<12km/h,3,Overcast
21200519,11,22,72%,East,<12km/h,2,Cloudy
21200519,12,21,73%,Southeast,<12km/h,3,Cloudy
21200519,13,24,,Southeast,,<3,Overcast
21200519,14,23,61%,East,<12km/h,2,Sunny
21200519,15,23,61%,South,<12km/h,2,Sunny
21200519,16,22,68%,Southeast,<12km/h,3,Sunny
21200519,17,21,75%,Southeast,<12km/h,2,Sunny
21200519,18,19,81%,Southeast,<12km/h,1,Sunny
21200519,19,19,86%,East,<12km/h,2,Sunny
